"GEO_ID","NAME","S1901_C01_001E","S1901_C01_001M","S1901_C01_002E","S1901_C01_002M","S1901_C01_003E","S1901_C01_003M","S1901_C01_004E","S1901_C01_004M","S1901_C01_005E","S1901_C01_005M","S1901_C01_006E","S1901_C01_006M","S1901_C01_007E","S1901_C01_007M","S1901_C01_008E","S1901_C01_008M","S1901_C01_009E","S1901_C01_009M","S1901_C01_010E","S1901_C01_010M","S1901_C01_011E","S1901_C01_011M","S1901_C01_012E","S1901_C01_012M","S1901_C01_013E","S1901_C01_013M","S1901_C01_014E","S1901_C01_014M","S1901_C01_015E","S1901_C01_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_001E","S1901_C02_001M","S1901_C02_002E","S1901_C02_002M","S1901_C02_003E","S1901_C02_003M","S1901_C02_004E","S1901_C02_004M","S1901_C02_005E","S1901_C02_005M","S1901_C02_006E","S1901_C02_006M","S1901_C02_007E","S1901_C02_007M","S1901_C02_008E","S1901_C02_008M","S1901_C02_009E","S1901_C02_009M","S1901_C02_010E","S1901_C02_010M","S1901_C02_011E","S1901_C02_011M","S1901_C02_012E","S1901_C02_012M","S1901_C02_013E","S1901_C02_013M","S1901_C02_014E","S1901_C02_014M","S1901_C02_015E","S1901_C02_015M","S1901_C02_016E","S1901_C02_016M","S1901_C03_001E","S1901_C03_001M","S1901_C03_002E","S1901_C03_002M","S1901_C03_003E","S1901_C03_003M","S1901_C03_004E","S1901_C03_004M","S1901_C03_005E","S1901_C03_005M","S1901_C03_006E","S1901_C03_006M","S1901_C03_007E","S1901_C03_007M","S1901_C03_008E","S1901_C03_008M","S1901_C03_009E","S1901_C03_009M","S1901_C03_010E","S1901_C03_010M","S1901_C03_011E","S1901_C03_011M","S1901_C03_012E","S1901_C03_012M","S1901_C03_013E","S1901_C03_013M","S1901_C03_014E","S1901_C03_014M","S1901_C03_015E","S1901_C03_015M","S1901_C03_016E","S1901_C03_016M","S1901_C04_001E","S1901_C04_001M","S1901_C04_002E","S1901_C04_002M","S1901_C04_003E","S1901_C04_003M","S1901_C04_004E","S1901_C04_004M","S1901_C04_005E","S1901_C04_005M","S1901_C04_006E","S1901_C04_006M","S1901_C04_007E","S1901_C04_007M","S1901_C04_008E","S1901_C04_008M","S1901_C04_009E","S1901_C04_009M","S1901_C04_010E","S1901_C04_010M","S1901_C04_011E","S1901_C04_011M","S1901_C04_012E","S1901_C04_012M","S1901_C04_013E","S1901_C04_013M","S1901_C04_014E","S1901_C04_014M","S1901_C04_015E","S1901_C04_015M","S1901_C04_016E","S1901_C04_016M"
"8600000US90240","ZCTA5 90240","7260","292","1.5","0.7","2.9","1.4","6.0","1.8","7.1","2.1","14.3","3.1","19.7","3.2","15.7","2.7","17.8","3.5","6.0","1.7","9.0","2.6","71939","5891","93374","7316","33.3","(X)","(X)","(X)","(X)","(X)","5928","347","0.3","0.4","2.6","1.7","5.2","1.9","9.3","3.0","11.2","3.4","19.3","3.5","16.1","3.1","18.5","3.8","7.1","2.1","10.3","3.0","77176","8138","99963","8069","(X)","(X)","32.1","(X)","(X)","(X)","4144","361","0.1","0.2","2.5","2.5","4.2","2.7","6.5","3.3","7.8","3.4","15.5","4.1","16.9","4.4","22.9","5.0","9.7","2.8","14.0","4.2","94718","8291","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1332","246","7.1","3.8","5.3","4.3","11.0","6.1","8.5","4.7","29.3","9.1","18.4","6.3","6.5","4.1","11.9","7.7","2.1","2.3","0.0","2.6","46091","2352","53158","7199","(X)","(X)","(X)","(X)","28.4","(X)"
"8600000US90241","ZCTA5 90241","13647","368","4.3","1.3","3.9","1.1","9.5","1.9","11.4","1.8","15.4","2.1","20.0","2.3","13.4","2.0","13.9","1.9","4.1","0.7","4.0","1.2","56059","2748","70741","3011","31.1","(X)","(X)","(X)","(X)","(X)","10318","347","3.1","1.1","2.3","1.1","7.4","2.2","11.0","2.0","17.0","2.6","21.4","2.5","12.3","2.4","15.1","2.2","5.7","1.1","4.8","1.6","60432","4565","75730","3618","(X)","(X)","31.5","(X)","(X)","(X)","6598","413","0.8","0.7","1.2","0.9","6.9","2.6","8.7","2.3","12.9","2.8","23.2","3.4","13.9","3.0","18.5","3.0","7.3","1.6","6.7","2.4","70683","3255","N","N","(X)","(X)","(X)","(X)","(X)","(X)","3329","310","9.9","4.1","9.3","3.5","17.4","4.5","12.9","4.4","13.6","4.2","13.8","4.2","15.2","4.6","7.4","3.4","0.2","0.3","0.4","0.6","36779","7963","49089","7304","(X)","(X)","(X)","(X)","25.4","(X)"
"8600000US90242","ZCTA5 90242","12262","339","4.6","1.3","3.8","1.0","10.2","2.1","10.3","2.2","12.6","2.2","23.0","2.6","15.1","2.3","13.7","2.0","4.6","1.4","2.0","0.7","57095","3237","67871","2863","28.4","(X)","(X)","(X)","(X)","(X)","9813","298","4.0","1.4","4.1","1.6","9.2","2.2","10.3","2.5","12.8","2.4","20.8","2.8","16.3","2.5","15.6","2.5","4.9","1.7","2.0","0.8","59552","3433","70535","3472","(X)","(X)","29.7","(X)","(X)","(X)","5928","378","1.2","0.8","2.1","1.5","5.9","2.2","8.2","2.6","10.5","2.7","23.1","3.5","20.1","3.3","19.6","3.5","6.3","2.3","3.0","1.2","73970","3827","82455","3920","(X)","(X)","(X)","(X)","(X)","(X)","2449","252","10.9","3.9","7.1","2.7","13.9","5.3","15.0","6.2","12.9","4.3","24.4","5.6","10.9","4.5","3.9","2.3","1.0","0.9","0.0","1.4","37297","5837","44190","4187","(X)","(X)","(X)","(X)","20.8","(X)"
"8600000US90245","ZCTA5 90245","6629","236","3.2","1.4","3.3","1.4","5.1","1.7","6.2","1.8","6.8","1.9","20.4","3.3","13.0","2.7","18.7","3.0","11.7","2.9","11.7","2.6","84004","4018","105321","5762","30.9","(X)","(X)","(X)","(X)","(X)","4143","209","3.0","1.7","1.7","1.3","3.7","2.0","4.6","2.2","5.1","1.7","18.4","4.2","12.4","3.6","21.4","4.3","14.4","4.0","15.4","3.6","103205","10218","120292","7452","(X)","(X)","32.4","(X)","(X)","(X)","2975","216","1.7","1.5","0.6","0.8","2.4","2.0","0.7","0.7","3.7","1.8","16.6","4.0","11.7","3.6","23.0","4.9","19.6","5.5","20.0","4.7","119539","9451","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2486","285","6.4","3.3","5.8","3.1","7.7","3.2","9.3","3.3","9.1","3.5","22.8","5.7","13.5","4.2","14.9","4.3","5.4","3.2","5.0","2.5","62378","6506","74516","7130","(X)","(X)","(X)","(X)","26.7","(X)"
"8600000US90247","ZCTA5 90247","15930","375","8.4","1.4","7.3","1.5","13.6","1.7","12.9","1.8","14.2","1.7","17.2","1.8","11.7","1.5","9.0","1.3","3.5","0.7","2.2","0.6","42968","2705","56677","2100","39.3","(X)","(X)","(X)","(X)","(X)","10982","364","6.1","1.6","5.1","1.5","12.2","1.8","13.8","2.3","15.2","2.2","18.5","2.2","11.5","1.7","10.4","1.9","4.1","1.1","3.0","0.9","47545","2703","61952","2667","(X)","(X)","43.6","(X)","(X)","(X)","6594","397","3.3","1.6","2.3","1.2","11.1","2.1","12.4","2.6","15.0","2.7","17.8","2.4","15.3","2.7","13.8","2.8","4.7","1.4","4.3","1.5","55362","3419","72034","3716","(X)","(X)","(X)","(X)","(X)","(X)","4948","340","15.4","3.3","11.4","2.6","18.1","3.7","12.0","2.9","10.7","2.9","15.7","2.8","9.6","2.5","5.9","1.8","1.2","0.9","0.1","0.2","30010","5841","40952","3169","(X)","(X)","(X)","(X)","28.6","(X)"
"8600000US90248","ZCTA5 90248","3411","172","6.0","2.5","5.8","2.1","10.0","2.4","8.5","2.5","17.7","4.0","18.6","3.5","13.5","3.8","12.2","2.9","3.9","1.3","3.8","2.0","51956","4886","67133","5471","42.6","(X)","(X)","(X)","(X)","(X)","2377","168","3.7","2.3","5.3","3.0","6.3","2.3","8.1","2.4","15.8","5.0","19.4","4.3","17.3","4.8","14.3","4.2","4.9","1.9","4.8","2.8","64549","6611","76949","7418","(X)","(X)","46.7","(X)","(X)","(X)","1490","169","0.9","1.1","5.6","3.6","3.4","2.3","8.3","3.2","12.4","5.4","17.8","4.9","20.3","6.0","18.6","6.2","7.4","3.0","5.3","3.2","75693","4059","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1034","170","11.3","5.6","10.4","4.9","16.9","7.1","11.2","5.6","19.7","7.0","18.2","6.9","2.7","1.9","7.3","5.4","2.2","2.5","0.0","3.3","35057","9444","42066","7220","(X)","(X)","(X)","(X)","30.9","(X)"
"8600000US90249","ZCTA5 90249","8789","302","7.1","2.5","4.2","1.6","9.0","1.9","12.6","2.7","16.4","3.0","16.4","2.7","10.0","2.3","16.3","2.2","4.6","1.3","3.4","1.2","50996","4223","71028","4985","34.4","(X)","(X)","(X)","(X)","(X)","6269","296","4.3","2.3","1.9","1.1","9.3","2.3","11.9","3.3","17.2","3.8","16.1","2.9","12.0","2.9","18.9","3.5","4.9","1.6","3.5","1.4","58853","5838","77574","6562","(X)","(X)","35.3","(X)","(X)","(X)","4167","287","1.7","1.4","0.4","0.5","8.3","2.8","10.4","3.4","16.7","4.3","15.6","3.5","13.7","4.0","22.1","4.1","7.1","2.3","4.1","2.0","66515","9185","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2520","282","15.2","5.6","10.1","4.6","10.9","3.7","15.4","5.6","13.5","4.5","16.5","4.8","4.8","2.6","8.6","3.6","3.1","3.0","2.1","1.8","34202","3342","48773","6863","(X)","(X)","(X)","(X)","31.5","(X)"
"8600000US90250","ZCTA5 90250","31915","640","7.1","1.1","4.8","0.9","12.0","1.2","13.2","1.3","17.0","1.4","18.9","1.8","11.3","1.0","9.7","1.1","3.6","0.7","2.4","0.5","45766","1572","60157","1480","45.2","(X)","(X)","(X)","(X)","(X)","21813","506","6.2","1.1","3.6","0.9","11.9","1.8","12.4","1.6","15.9","1.6","19.1","2.1","12.8","1.4","11.1","1.5","4.5","0.9","2.4","0.7","49844","2873","64014","2034","(X)","(X)","48.1","(X)","(X)","(X)","12103","566","3.1","1.3","2.0","0.8","8.3","2.0","10.1","2.0","15.2","2.1","18.3","2.2","16.5","2.1","15.4","2.3","7.2","1.6","3.8","1.2","65330","3490","78397","3115","(X)","(X)","(X)","(X)","(X)","(X)","10102","663","11.0","2.2","8.4","2.0","15.2","2.6","15.2","2.5","19.0","2.7","17.2","3.0","6.4","1.5","4.8","1.6","1.3","0.9","1.4","0.7","35250","4920","44738","3074","(X)","(X)","(X)","(X)","35.5","(X)"
"8600000US90254","ZCTA5 90254","9294","341","2.7","1.0","2.8","1.6","3.7","1.2","3.5","1.2","5.7","1.9","15.5","3.0","13.7","2.8","16.4","2.7","13.7","2.5","22.3","2.5","105029","8578","154587","10220","21.6","(X)","(X)","(X)","(X)","(X)","4066","208","0.4","0.4","0.1","0.2","1.7","1.4","1.2","1.0","3.2","2.1","10.0","3.5","8.7","2.9","17.7","4.0","17.7","3.8","39.2","4.6","167750","9467","215686","18617","(X)","(X)","20.7","(X)","(X)","(X)","3458","219","0.5","0.5","0.0","1.0","0.0","1.0","1.4","1.2","3.1","2.3","7.6","3.4","7.7","2.8","17.0","3.9","18.2","4.1","44.4","5.2","177381","17304","N","N","(X)","(X)","(X)","(X)","(X)","(X)","5228","405","4.5","1.8","4.8","2.9","5.3","1.9","5.2","2.2","7.6","3.0","19.9","3.9","18.1","4.5","15.2","3.8","11.1","3.4","8.3","2.9","79109","6381","105341","14298","(X)","(X)","(X)","(X)","21.6","(X)"
"8600000US90255","ZCTA5 90255","18567","320","6.0","1.0","9.2","1.2","19.4","1.6","14.2","1.5","17.1","1.2","17.1","1.5","9.2","1.2","6.3","1.0","1.0","0.3","0.5","0.2","35985","1356","45976","1739","36.6","(X)","(X)","(X)","(X)","(X)","15685","300","6.4","1.1","7.9","1.2","19.4","1.9","14.2","1.6","17.9","1.6","17.6","1.8","8.9","1.2","6.4","1.0","0.8","0.3","0.5","0.3","36647","1577","45544","1415","(X)","(X)","36.2","(X)","(X)","(X)","8831","378","2.3","0.9","7.0","1.6","16.8","2.3","12.1","2.4","19.5","2.2","20.8","2.5","11.5","1.9","8.0","1.7","1.1","0.5","0.8","0.4","43862","1599","52348","1934","(X)","(X)","(X)","(X)","(X)","(X)","2882","302","17.3","4.2","20.3","4.7","23.4","4.9","14.2","4.1","9.4","2.5","10.5","3.0","2.0","1.1","2.0","1.5","0.3","0.4","0.4","0.6","18390","1495","31405","7183","(X)","(X)","(X)","(X)","25.5","(X)"
"8600000US90260","ZCTA5 90260","10368","389","5.3","1.6","6.3","2.0","9.8","2.2","10.9","2.1","15.9","2.7","21.1","2.8","13.9","2.4","10.4","1.6","4.0","1.4","2.5","0.8","51769","3355","63516","3225","41.6","(X)","(X)","(X)","(X)","(X)","7730","342","3.6","1.3","4.2","1.6","9.3","2.4","11.5","2.4","17.2","3.5","22.7","3.6","13.6","2.9","11.2","2.1","3.9","1.5","2.8","0.9","55129","4345","65646","3695","(X)","(X)","43.0","(X)","(X)","(X)","4883","313","1.5","1.2","4.5","2.0","6.5","2.2","10.5","2.7","16.3","4.4","21.7","4.5","15.9","3.6","13.8","2.9","4.8","2.1","4.4","1.5","63544","5926","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2638","348","13.2","4.4","12.5","5.4","12.4","4.7","12.2","5.1","12.6","3.9","17.3","4.5","9.0","4.1","6.2","2.9","3.7","2.6","0.7","0.7","34779","6895","47433","5502","(X)","(X)","(X)","(X)","35.3","(X)"
"8600000US90262","ZCTA5 90262","15183","418","7.2","1.3","6.1","1.2","14.1","1.9","13.2","1.7","17.9","1.9","20.3","2.3","10.1","1.4","8.2","1.4","2.2","0.8","0.8","0.4","42057","2095","52829","2034","46.5","(X)","(X)","(X)","(X)","(X)","13143","343","6.1","1.2","5.6","1.2","15.4","2.3","13.3","2.0","18.3","1.8","20.6","2.5","10.1","1.5","7.7","1.5","2.1","0.9","0.8","0.5","41463","2113","52171","2304","(X)","(X)","45.1","(X)","(X)","(X)","7835","363","1.7","1.0","3.5","1.2","12.0","2.5","13.1","2.6","19.0","2.5","26.0","3.7","11.3","1.9","9.7","2.3","2.7","1.3","1.1","0.7","50700","2551","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2040","274","21.0","5.7","15.4","4.6","14.0","5.2","9.2","4.1","16.7","6.3","15.0","6.0","3.9","2.4","4.4","2.6","0.0","1.7","0.4","0.7","24598","7351","37766","7712","(X)","(X)","(X)","(X)","38.8","(X)"
"8600000US90263","ZCTA5 90263","0","12","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","(X)","(X)","(X)","(X)","(X)","0","12","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","-","(X)","(X)","(X)","0","12","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","(X)","(X)","(X)","(X)","0","12","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","-","**","(X)","(X)","(X)","(X)","-","(X)"
"8600000US90265","ZCTA5 90265","7031","321","3.8","1.6","2.6","1.2","6.8","2.1","4.3","1.7","4.7","1.8","8.5","1.8","7.5","1.9","19.5","3.1","10.9","2.5","31.3","4.4","124814","11807","217124","24257","34.1","(X)","(X)","(X)","(X)","(X)","4605","224","2.1","1.2","1.2","0.7","3.0","2.0","3.8","2.2","3.1","1.4","7.4","2.1","7.3","2.2","21.1","3.6","12.2","3.2","38.7","5.4","152699","18247","241052","25357","(X)","(X)","38.9","(X)","(X)","(X)","3895","289","1.2","1.1","1.0","0.7","0.5","0.5","4.0","2.4","3.0","1.6","6.6","1.8","6.5","2.3","20.4","4.1","12.8","3.5","44.0","5.8","173150","19076","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2426","321","8.1","4.4","5.1","3.1","14.1","5.0","5.5","2.7","7.4","3.9","10.4","3.3","7.9","3.6","17.0","4.5","7.6","3.6","16.7","4.7","70000","20074","168606","41307","(X)","(X)","(X)","(X)","21.7","(X)"
"8600000US90266","ZCTA5 90266","13951","305","1.7","0.6","2.8","1.0","2.6","0.8","3.6","1.1","4.6","1.2","12.6","2.0","6.9","1.3","17.6","2.0","13.4","1.9","34.2","2.5","142071","6150","204794","11098","25.5","(X)","(X)","(X)","(X)","(X)","8989","253","1.0","0.6","1.2","0.8","1.4","0.8","2.9","1.4","3.5","1.3","7.4","1.6","6.3","1.6","17.7","2.4","14.8","2.5","43.9","3.3","177532","13847","253011","15839","(X)","(X)","26.1","(X)","(X)","(X)","7808","311","0.7","0.6","0.8","0.6","1.7","0.9","1.7","1.0","2.5","1.0","7.0","1.7","4.6","1.3","16.5","2.4","15.6","2.8","48.9","3.6","196216","14208","N","N","(X)","(X)","(X)","(X)","(X)","(X)","4962","387","2.8","1.4","5.7","2.2","4.8","1.7","5.0","1.8","6.9","2.2","22.4","4.2","9.1","2.4","18.1","3.7","9.5","2.7","15.7","3.7","79654","7882","114875","8153","(X)","(X)","(X)","(X)","23.9","(X)"
"8600000US90270","ZCTA5 90270","6277","180","7.5","1.8","7.7","1.8","18.9","3.1","13.2","2.1","16.0","2.6","16.5","2.7","12.1","2.3","6.9","2.1","1.2","0.9","0.1","0.1","36450","1854","46262","2235","44.3","(X)","(X)","(X)","(X)","(X)","5421","141","8.7","2.2","7.1","1.6","17.2","3.1","12.0","2.3","17.8","2.9","16.0","2.8","12.9","2.4","6.8","2.2","1.4","1.0","0.1","0.1","37299","2622","46779","2482","(X)","(X)","45.0","(X)","(X)","(X)","3232","176","6.3","2.6","4.2","1.6","16.2","3.7","10.6","3.0","19.6","3.6","17.6","3.6","15.3","3.2","8.8","3.2","1.3","1.2","0.0","1.1","43347","6011","N","N","(X)","(X)","(X)","(X)","(X)","(X)","856","164","13.6","5.8","17.3","6.5","31.1","8.0","16.7","6.7","7.7","4.2","12.0","5.7","0.0","4.0","1.6","1.9","0.0","4.0","0.0","4.0","18607","2199","26190","3467","(X)","(X)","(X)","(X)","28.5","(X)"
"8600000US90272","ZCTA5 90272","9169","191","2.5","0.8","1.2","0.6","3.2","1.2","3.9","1.5","5.0","1.5","9.9","2.0","7.8","1.9","15.3","2.5","9.5","1.8","41.7","3.2","157938","18988","289114","20877","32.0","(X)","(X)","(X)","(X)","(X)","6701","293","1.7","0.9","0.5","0.4","1.2","0.7","1.5","1.2","3.9","1.7","7.8","1.9","6.5","2.1","15.6","3.1","10.4","2.3","50.8","4.0","203510","24987","345591","26074","(X)","(X)","32.8","(X)","(X)","(X)","5990","308","1.1","0.8","0.2","0.3","1.1","0.7","1.1","1.2","3.5","1.7","6.3","1.9","6.2","2.2","15.4","3.2","10.5","2.4","54.5","4.0","225833","32593","N","N","(X)","(X)","(X)","(X)","(X)","(X)","2468","264","5.0","2.3","3.0","1.8","8.5","3.5","10.5","4.5","8.0","2.9","16.2","5.3","11.6","4.3","13.0","3.6","7.0","2.7","17.0","5.5","71855","16170","133623","26226","(X)","(X)","(X)","(X)","28.6","(X)"
"8600000US90274","ZCTA5 90274","9357","222","2.9","1.0","1.0","0.7","3.2","1.2","4.3","1.3","4.5","1.1","9.0","1.9","8.8","1.7","14.4","2.1","11.1","1.8","40.8","2.7","156250","9609","220301","11421","29.9","(X)","(X)","(X)","(X)","(X)","7436","204","2.1","1.1","0.5","0.4","1.7","1.0","3.3","1.4","3.1","1.0","7.5","1.8","7.8","1.8","14.1","2.3","12.1","2.0","47.6","3.1","190943","15227","243275","12438","(X)","(X)","30.1","(X)","(X)","(X)","6700","205","1.3","0.9","0.4","0.3","0.9","0.6","2.1","0.9","3.3","1.1","6.5","1.8","7.1","1.9","14.6","2.3","12.6","2.1","51.2","3.2","201731","7809","N","N","(X)","(X)","(X)","(X)","(X)","(X)","1921","234","6.8","3.1","2.9","3.0","9.0","4.0","7.8","2.9","9.8","3.6","13.9","5.1","12.6","3.8","15.6","5.1","7.1","3.5","14.6","4.9","74896","11041","130237","30110","(X)","(X)","(X)","(X)","29.2","(X)"
"8600000US90275","ZCTA5 90275","15898","371","2.9","0.8","1.3","0.5","4.4","1.1","4.5","1.0","5.9","1.3","13.3","1.6","9.5","1.4","18.4","1.9","15.8","1.8","24.0","1.8","120742","5630","149317","5886","27.7","(X)","(X)","(X)","(X)","(X)","12066","258","1.9","0.7","0.9","0.5","2.4","0.8","3.1","0.9","5.1","1.4","11.1","1.7","10.0","1.6","20.1","2.3","17.1","1.9","28.4","2.1","137485","4156","166018","7193","(X)","(X)","27.2","(X)","(X)","(X)","10242","344","1.0","0.4","0.9","0.5","1.4","0.7","2.7","0.9","3.9","1.3","10.6","1.8","7.9","1.5","20.2","2.4","19.1","2.2","32.3","2.4","152926","4005","N","N","(X)","(X)","(X)","(X)","(X)","(X)","3832","323","6.5","2.6","2.5","1.4","10.5","3.4","9.3","2.9","8.6","3.1","20.1","4.2","8.5","3.0","14.1","4.2","10.2","3.5","9.9","2.8","63455","9111","94533","9348","(X)","(X)","(X)","(X)","28.1","(X)"
"8600000US90277","ZCTA5 90277","16120","459","3.4","1.1","2.8","0.9","5.8","1.5","5.2","1.2","7.5","1.5","14.3","2.1","11.3","1.7","20.9","2.7","12.6","1.9","16.0","1.8","99398","4473","125718","7103","21.2","(X)","(X)","(X)","(X)","(X)","8311","402","1.8","0.9","1.2","0.7","2.3","0.9","2.8","1.1","6.7","2.0","12.6","2.6","9.1","2.1","22.1","3.5","17.6","3.0","23.8","3.1","128903","9254","158570","11588","(X)","(X)","22.3","(X)","(X)","(X)","6831","348","0.3","0.3","1.1","0.7","1.8","1.0","1.8","1.0","5.7","2.1","11.7","2.5","8.4","2.2","22.7","4.0","19.1","3.5","27.4","3.7","140707","8630","N","N","(X)","(X)","(X)","(X)","(X)","(X)","7809","551","5.7","2.0","4.8","1.6","9.7","2.7","7.4","2.2","8.4","2.2","16.2","2.8","14.0","2.8","19.5","3.9","7.1","2.0","7.2","1.9","70541","8826","88759","6590","(X)","(X)","(X)","(X)","18.9","(X)"
"8600000US90278","ZCTA5 90278","15598","379","2.4","0.8","3.4","1.1","5.9","1.3","6.1","1.3","7.9","1.8","12.6","1.8","9.9","1.7","20.7","2.3","15.7","2.0","15.6","1.8","104934","6451","123439","5216","25.8","(X)","(X)","(X)","(X)","(X)","10475","333","0.8","0.6","1.8","0.9","3.5","1.4","5.5","1.6","7.0","2.0","12.3","1.9","9.2","2.2","22.7","3.0","18.2","2.6","19.1","2.4","120493","5793","140194","7088","(X)","(X)","24.8","(X)","(X)","(X)","7914","326","0.2","0.3","0.4","0.4","2.2","1.1","2.7","0.9","3.9","1.5","9.5","2.2","10.2","2.6","24.2","3.0","22.4","3.2","24.4","3.1","140464","11052","N","N","(X)","(X)","(X)","(X)","(X)","(X)","5123","456","6.0","2.3","7.1","2.7","10.9","3.1","8.2","2.6","10.3","3.3","13.1","3.0","11.5","3.0","17.0","3.4","8.4","2.8","7.5","2.3","65576","6634","84242","6944","(X)","(X)","(X)","(X)","25.3","(X)"
"8600000US90280","ZCTA5 90280","23386","428","5.7","0.8","6.4","1.0","13.0","1.4","14.4","1.4","17.3","1.5","19.1","1.5","12.1","1.3","9.5","1.2","1.8","0.5","0.8","0.4","43526","1492","53782","1459","31.4","(X)","(X)","(X)","(X)","(X)","19917","362","6.0","0.9","4.4","0.8","12.2","1.5","14.6","1.6","18.4","1.7","18.8","1.8","13.3","1.4","9.8","1.3","1.7","0.5","0.7","0.4","44947","1767","54826","1671","(X)","(X)","30.4","(X)","(X)","(X)","12201","483","2.5","0.9","2.2","0.7","10.3","1.6","13.5","1.8","18.0","2.0","20.0","2.2","16.8","1.9","13.5","2.0","2.1","0.8","1.1","0.6","53387","2211","63688","2314","(X)","(X)","(X)","(X)","(X)","(X)","3469","313","14.5","3.7","21.9","4.4","19.1","4.4","14.6","3.4","13.0","3.6","9.7","3.1","3.3","1.8","2.3","1.6","1.3","1.3","0.4","0.4","20709","5556","32415","3967","(X)","(X)","(X)","(X)","24.0","(X)"
"8600000US90290","ZCTA5 90290","2452","171","5.1","3.0","1.1","1.2","6.0","3.6","5.5","3.1","6.0","3.0","13.0","5.4","10.8","4.9","14.7","4.7","9.2","4.2","28.6","7.3","106750","14916","149419","25244","36.2","(X)","(X)","(X)","(X)","(X)","1709","204","5.0","3.4","2.1","3.5","1.6","2.0","2.5","2.5","3.4","2.7","16.0","6.8","9.2","5.9","17.9","6.2","9.8","5.3","32.5","9.6","121399","23191","167682","33509","(X)","(X)","33.5","(X)","(X)","(X)","1418","193","4.1","3.5","0.0","2.4","0.6","1.1","1.6","2.0","3.2","2.9","15.0","7.6","6.8","5.7","20.7","7.2","10.2","5.2","37.9","10.5","136346","44632","N","N","(X)","(X)","(X)","(X)","(X)","(X)","743","207","5.4","5.0","3.5","4.4","16.0","11.6","7.4","7.9","12.1","9.6","11.6","8.5","13.6","10.2","10.9","7.2","5.1","5.7","14.4","9.1","69018","35858","95948","29607","(X)","(X)","(X)","(X)","38.0","(X)"
"8600000US90291","ZCTA5 90291","14097","362","6.6","1.4","4.7","1.1","7.4","1.4","6.7","1.4","9.0","1.5","13.0","1.8","12.3","1.7","16.5","1.9","8.4","1.6","15.5","2.0","81025","3599","124459","11193","25.5","(X)","(X)","(X)","(X)","(X)","5288","277","3.1","1.6","2.6","1.6","5.3","2.0","5.6","2.2","7.9","2.0","14.5","3.0","10.9","3.0","15.8","2.3","12.1","3.0","22.1","3.8","100161","14031","151756","17282","(X)","(X)","29.2","(X)","(X)","(X)","3875","238","0.3","0.3","0.4","0.5","2.6","1.4","4.8","2.4","6.5","1.9","12.3","3.3","12.2","3.7","19.5","2.9","14.1","3.7","27.5","4.9","126222","11727","N","N","(X)","(X)","(X)","(X)","(X)","(X)","8809","378","8.9","2.2","6.4","1.6","8.4","1.9","7.6","1.8","10.0","2.0","12.0","2.4","13.1","2.0","15.9","2.7","6.4","1.8","11.2","2.1","69121","6271","106287","12995","(X)","(X)","(X)","(X)","22.9","(X)"
"8600000US90292","ZCTA5 90292","12206","499","4.8","1.6","2.6","1.0","5.2","1.6","5.6","1.6","5.7","1.8","14.1","2.7","10.1","2.0","22.7","3.1","10.3","2.5","18.9","2.8","103319","6237","135833","11359","26.8","(X)","(X)","(X)","(X)","(X)","4284","421","4.2","2.6","2.5","2.1","3.4","2.8","4.4","2.1","3.1","2.2","12.9","5.4","8.5","3.9","18.4","5.4","18.4","5.0","24.2","5.2","117072","16830","159734","18496","(X)","(X)","26.4","(X)","(X)","(X)","3267","423","1.7","1.8","0.7","1.1","3.5","3.3","3.8","2.2","3.3","2.5","9.3","3.7","9.7","4.8","15.6","4.9","22.3","5.7","30.1","5.7","156052","13845","N","N","(X)","(X)","(X)","(X)","(X)","(X)","7922","554","5.1","2.1","3.0","1.2","6.2","2.2","6.2","2.2","7.2","2.6","17.0","3.6","11.3","2.5","22.7","3.8","6.0","2.5","15.3","3.2","85935","11505","118602","13548","(X)","(X)","(X)","(X)","26.8","(X)"
